yyyy-mm-dd,team1,team2,score1,score2
2016-06-01,G2,OPTIC,16,4
2016-06-01,OPTIC,G2,14,16
2016-05-31,G2,NIP,16,12
2016-05-31,NIP,G2,9,16
2016-05-31,OPTIC,NIP,10,16
2016-05-31,NIP,OPTIC,16,4
2016-05-28,LUMINOSITY,CLOUD9,2,1
2016-05-27,NIP,MOUSESPORTS,2,0
2016-05-26,LUMINOSITY,LIQUID,2,0
2016-05-26,FNATIC,MOUSESPORTS,2,0
2016-05-26,NIP,FAZE,2,1
2016-05-26,CLG,LIQUID,0,2
2016-05-25,LUMINOSITY,CLOUD9,16,10
2016-05-25,CLOUD9,LUMINOSITY,7,16
2016-05-25,FAZE,MOUSESPORTS,1,2
2016-05-25,NIP,FNATIC,0,2
2016-05-25,OPTIC,LIQUID,1,2
2016-05-24,LIQUID,LUMINOSITY,14,16
2016-05-24,LUMINOSITY,LIQUID,16,6
2016-05-24,CLOUD9,LIQUID,16,2
2016-05-24,LIQUID,CLOUD9,11,16
2016-05-23,NIP,G2,0,2
2016-05-23,NIP,MOUSESPORTS,2,0
2016-05-23,DIGNITAS,G2,0,2
2016-05-22,OPTIC,TEMPO STORM,2,1
2016-05-22,DIGNITAS,MOUSESPORTS,1,2
2016-05-22,VIRTUS.PRO,NATUS VINCERE,2,1
2016-05-22,NIP,FAZE,1,2
2016-05-21,LIQUID,CLOUD9,0,2
2016-05-21,OPTIC,TEMPO STORM,2,0
2016-05-21,FNATIC,ASTRALIS,0,2
2016-05-21,GODSENT,NATUS VINCERE,0,2
2016-05-21,NATUS VINCERE,HELLRAISERS,2,0
2016-05-20,ASTRALIS,FAZE,2,0
2016-05-20,HELLRAISERS,VIRTUS.PRO,0,2
2016-05-19,FNATIC,MOUSESPORTS,2,0
2016-05-19,ENVY,DIGNITAS,2,1
2016-05-19,HELLRAISERS,SK,2,0
2016-05-18,ENVY,NIP,0,2
2016-05-18,ASTRALIS,DIGNITAS,2,0
2016-05-17,VIRTUS.PRO,G2,0,2
2016-05-17,FNATIC,G2,0,2
2016-05-16,DIGNITAS,HELLRAISERS,2,1
2016-05-15,LUMINOSITY,G2,3,2
2016-05-14,G2,FNATIC,2,1
2016-05-14,NIP,LUMINOSITY,1,2
2016-05-12,FNATIC,LIQUID,2,0
2016-05-12,CLOUD9,LIQUID,0,2
2016-05-11,ASTRALIS,LUMINOSITY,1,2
2016-05-11,ENVY,MOUSESPORTS,1,2
2016-05-11,FNATIC,NIP,9,16
2016-05-11,NIP,LIQUID,22,18
2016-05-11,FNATIC,CLOUD9,16,10
2016-05-11,LUMINOSITY,G2,12,16
2016-05-10,ENVY,VIRTUS.PRO,1,2
2016-05-09,ASTRALIS,NIP,0,2
2016-05-09,NIP,DIGNITAS,2,0
2016-05-08,TEMPO STORM,LUMINOSITY,0,2
2016-05-08,LUMINOSITY,LIQUID,2,0
2016-05-08,FNATIC,DIGNITAS,2,1
2016-05-08,TEMPO STORM,CLOUD9,2,1
2016-05-07,CLOUD9,CLG,2,1
2016-05-07,TEMPO STORM,LIQUID,16,10
2016-05-07,LUMINOSITY,CLOUD9,16,3
2016-05-06,CLG,CLOUD9,1,16
2016-05-05,MOUSESPORTS,G2,1,2
2016-05-05,FAZE,DIGNITAS,2,1
2016-05-05,LUMINOSITY,OPTIC,2,0
2016-05-04,LIQUID,LUMINOSITY,0,2
2016-05-04,FNATIC,NIP,0,2
2016-05-04,FAZE,G2,2,1
2016-05-04,LUMINOSITY,CLG,2,0
2016-05-03,ASTRALIS,ENVY,2,0
2016-05-03,FNATIC,ENVY,2,0
2016-05-01,LIQUID,CLG,0,2
2016-04-30,TEMPO STORM,VIRTUS.PRO,3,2
2016-04-30,CLOUD9,LUMINOSITY,0,2
2016-04-29,FAZE,MOUSESPORTS,0,2
2016-04-29,VIRTUS.PRO,HELLRAISERS,0,2
2016-04-29,TEMPO STORM,DIGNITAS,2,1
2016-04-28,ASTRALIS,G2,2,0
2016-04-28,DIGNITAS,SELFLESS,2,0
2016-04-26,SELFLESS,LUMINOSITY,6,16
2016-04-26,LUMINOSITY,SELFLESS,16,14
2016-04-26,FNATIC,ASTRALIS,22,19
2016-04-26,FAZE,ENVY,16,7
2016-04-26,NIP,G2,16,10
2016-04-26,MOUSESPORTS,NATUS VINCERE,16,10
2016-04-26,ENVY,FAZE,14,16
2016-04-26,G2,NIP,16,13
2016-04-26,NATUS VINCERE,MOUSESPORTS,16,10
2016-04-26,ASTRALIS,FNATIC,16,5
2016-04-25,ASTRALIS,VIRTUS.PRO,2,0
2016-04-25,FNATIC,VIRTUS.PRO,1,2
2016-04-24,FNATIC,FAZE,1,2
2016-04-24,VIRTUS.PRO,MOUSESPORTS,0,2
2016-04-23,VIRTUS.PRO,NIP,2,0
2016-04-21,MOUSESPORTS,VIRTUS.PRO,15,19
2016-04-21,FAZE,DIGNITAS,16,7
2016-04-21,HELLRAISERS,GAMBIT,2,0
2016-04-21,VIRTUS.PRO,MOUSESPORTS,5,16
2016-04-21,DIGNITAS,FAZE,16,9
2016-04-21,NIP,ENVY,16,3
2016-04-21,E-FRAG.NET,HELLRAISERS,0,2
2016-04-21,ENVY,NIP,10,16
2016-04-20,FAZE,FNATIC,16,10
2016-04-20,FNATIC,FAZE,6,16
2016-04-20,G2,NATUS VINCERE,16,3
2016-04-20,NATUS VINCERE,G2,19,16
2016-04-20,ENVY,FAZE,2,0
2016-04-19,FAZE,ASTRALIS,9,16
2016-04-19,ASTRALIS,FAZE,16,12
2016-04-19,VIRTUS.PRO,FAZE,1,2
2016-04-19,MOUSESPORTS,ENVY,16,8
2016-04-19,ENVY,MOUSESPORTS,19,22
2016-04-17,NATUS VINCERE,NIP,0,2
2016-04-17,NATUS VINCERE,ENVY,2,0
2016-04-16,NIP,VIRTUS.PRO,2,0
2016-04-16,DIGNITAS,ENVY,0,2
2016-04-14,ENVY,TEMPO STORM,2,0
2016-04-14,NIP,ASTRALIS,2,1
2016-04-13,VIRTUS.PRO,TEMPO STORM,16,9
2016-04-13,ASTRALIS,DIGNITAS,9,16
2016-04-13,LUMINOSITY,MOUSESPORTS,7,16
2016-04-13,FAZE,ENVY,12,16
2016-04-12,ENVY,TEMPO STORM,14,16
2016-04-12,VIRTUS.PRO,FAZE,16,8
2016-04-12,NIP,DIGNITAS,2,16
2016-04-12,G2,CLG,2,16
2016-04-12,LIQUID,MOUSESPORTS,13,16
2016-04-11,GAMBIT,AGG,2,1
2016-04-10,DIGNITAS,FLIPSID3,2,1
2016-04-10,ENVY,G2,2,1
2016-04-10,VIRTUS.PRO,DIGNITAS,1,2
2016-04-10,ASTRALIS,MOUSESPORTS,2,1
2016-04-09,G2,GAMBIT,3,0
2016-04-08,MOUSESPORTS,HELLRAISERS,3,2
2016-04-07,DIGNITAS,ENVY,16,7
2016-04-07,AGG,GAMBIT,0,2
2016-04-07,ENVY,DIGNITAS,14,16
2016-04-07,GAMBIT,HELLRAISERS,2,0
2016-04-07,NIP,FLIPSID3,16,8
2016-04-07,FLIPSID3,NIP,4,16
2016-04-07,GAMBIT,E-FRAG.NET,0,2
2016-04-06,DIGNITAS,HELLRAISERS,2,0
2016-04-06,AGG,HELLRAISERS,0,2
2016-04-03,NATUS VINCERE,LUMINOSITY,0,2
2016-04-02,LIQUID,LUMINOSITY,0,2
2016-04-02,NATUS VINCERE,ASTRALIS,2,0
2016-04-02,LUMINOSITY,VIRTUS.PRO,2,1
2016-04-01,LIQUID,CLG,2,0
2016-04-01,ASTRALIS,FNATIC,2,0
2016-04-01,NATUS VINCERE,NIP,2,0
2016-04-01,G2,VIRTUS.PRO,1,2
2016-03-31,FAZE,FNATIC,0,2
2016-03-31,MOUSESPORTS,NIP,1,2
2016-03-30,NATUS VINCERE,VIRTUS.PRO,16,4
2016-03-30,CLG,ASTRALIS,9,16
2016-03-30,LIQUID,FNATIC,22,19
2016-03-30,NIP,LUMINOSITY,5,16
2016-03-30,CLOUD9,G2,3,16
2016-03-30,FLIPSID3,MOUSESPORTS,28,31
2016-03-29,VIRTUS.PRO,G2,16,1
2016-03-29,NATUS VINCERE,CLOUD9,16,9
2016-03-29,ENVY,CLG,8,16
2016-03-29,FAZE,LIQUID,11,16
2016-03-29,LUMINOSITY,MOUSESPORTS,16,13
2016-03-25,E-FRAG.NET,DIGNITAS,2,1
2016-03-23,NIP,ASTRALIS,16,4
2016-03-23,ASTRALIS,NIP,8,16
2016-03-23,FNATIC,FLIPSID3,16,14
2016-03-23,FLIPSID3,FNATIC,13,16
2016-03-23,TEMPO STORM,CLG,0,2
2016-03-22,DIGNITAS,MOUSESPORTS,16,10
2016-03-22,MOUSESPORTS,DIGNITAS,16,19
2016-03-22,FLIPSID3,SK,13,16
2016-03-22,SK,FLIPSID3,10,16
2016-03-21,SK,FLIPSID3,0,2
2016-03-21,CLOUD9,LIQUID,2,1
2016-03-20,LIQUID,CLG,22,19
2016-03-20,CLG,LIQUID,5,16
2016-03-20,DIGNITAS,ASTRALIS,5,16
2016-03-20,ASTRALIS,DIGNITAS,16,11
2016-03-20,CLG,LIQUID,1,2
2016-03-20,NATUS VINCERE,ENVY,16,7
2016-03-20,FLIPSID3,MOUSESPORTS,16,13
2016-03-20,MOUSESPORTS,FLIPSID3,12,16
2016-03-19,LUMINOSITY,CLG,16,12
2016-03-19,CLOUD9,OPTIC,2,0
2016-03-19,CLG,LUMINOSITY,9,16
2016-03-19,CLG,TEMPO STORM,2,1
2016-03-19,DIGNITAS,FNATIC,5,16
2016-03-19,FNATIC,DIGNITAS,16,6
2016-03-19,FAZE,MOUSESPORTS,13,16
2016-03-19,MOUSESPORTS,FAZE,16,14
2016-03-18,TEMPO STORM,RENEGADES,2,0
2016-03-18,NATUS VINCERE,ASTRALIS,2,1
2016-03-18,VIRTUS.PRO,NATUS VINCERE,0,2
2016-03-18,LUMINOSITY,CLOUD9,16,7
2016-03-18,CLOUD9,LUMINOSITY,16,13
2016-03-18,LIQUID,RENEGADES,16,7
2016-03-17,RENEGADES,LIQUID,16,11
2016-03-17,FAZE,G2,10,16
2016-03-17,G2,FAZE,16,13
2016-03-17,NATUS VINCERE,FLIPSID3,2,1
2016-03-16,RENEGADES,CLOUD9,8,16
2016-03-16,CLOUD9,RENEGADES,19,16
2016-03-16,NIP,FNATIC,10,16
2016-03-16,FNATIC,NIP,6,16
2016-03-16,DIGNITAS,G2,16,10
2016-03-16,G2,DIGNITAS,16,6
2016-03-15,DIGNITAS,NATUS VINCERE,3,16
2016-03-15,NATUS VINCERE,DIGNITAS,16,14
2016-03-14,MOUSESPORTS,G2,2,1
2016-03-13,MOUSESPORTS,FNATIC,19,17
2016-03-13,FNATIC,MOUSESPORTS,16,4
2016-03-13,FLIPSID3,G2,7,16
2016-03-13,G2,FLIPSID3,16,12
2016-03-12,G2,VIRTUS.PRO,16,6
2016-03-12,VIRTUS.PRO,G2,16,14
2016-03-12,ASTRALIS,ENVY,7,16
2016-03-12,ENVY,ASTRALIS,10,16
2016-03-10,FAZE,NATUS VINCERE,12,16
2016-03-10,NATUS VINCERE,FAZE,19,17
2016-03-10,FLIPSID3,ENVY,7,16
2016-03-10,ENVY,FLIPSID3,16,9
2016-03-09,ENVY,G2,12,16
2016-03-09,G2,ENVY,16,11
2016-03-09,NIP,VIRTUS.PRO,16,11
2016-03-09,VIRTUS.PRO,NIP,2,16
2016-03-08,MOUSESPORTS,ASTRALIS,4,16
2016-03-08,ASTRALIS,MOUSESPORTS,16,12
2016-03-05,LUMINOSITY,FNATIC,0,3
2016-03-04,ASTRALIS,FNATIC,1,2
2016-03-04,LUMINOSITY,NATUS VINCERE,2,0
2016-03-04,FNATIC,VIRTUS.PRO,2,0
2016-03-03,ENVY,E-FRAG.NET,19,22
2016-03-03,VIRTUS.PRO,FAZE,16,13
2016-03-03,E-FRAG.NET,VIRTUS.PRO,9,16
2016-03-03,FAZE,ASTRALIS,5,16
2016-03-03,ENVY,FAZE,16,12
2016-03-03,E-FRAG.NET,ASTRALIS,5,16
2016-03-03,ENVY,VIRTUS.PRO,14,16
2016-03-03,VIRTUS.PRO,ASTRALIS,6,16
2016-03-03,ENVY,ASTRALIS,11,16
2016-03-03,E-FRAG.NET,FAZE,5,16
2016-03-02,FNATIC,MOUSESPORTS,19,17
2016-03-02,LUMINOSITY,NIP,13,16
2016-03-02,MOUSESPORTS,LUMINOSITY,14,16
2016-03-02,NIP,NATUS VINCERE,13,16
2016-03-02,FNATIC,NIP,16,14
2016-03-02,MOUSESPORTS,NATUS VINCERE,6,16
2016-03-02,FNATIC,LUMINOSITY,12,16
2016-03-02,LUMINOSITY,NATUS VINCERE,16,11
2016-03-02,MOUSESPORTS,NIP,16,8
2016-02-28,CLOUD9,RENEGADES,2,0
2016-02-27,LIQUID,HELLRAISERS,2,1
2016-02-27,DIGNITAS,CLOUD9,13,16
2016-02-27,SK,CLG,13,16
2016-02-27,FLIPSID3,G2,14,16
2016-02-27,DIGNITAS,RENEGADES,9,16
2016-02-26,HELLRAISERS,MOUSESPORTS,15,19
2016-02-25,FNATIC,ASTRALIS,3,0
2016-02-24,FNATIC,SK,16,6
2016-02-24,SK,FNATIC,11,16
2016-02-24,VIRTUS.PRO,ASTRALIS,11,16
2016-02-24,ASTRALIS,VIRTUS.PRO,16,3
2016-02-24,NATUS VINCERE,NIP,16,13
2016-02-23,E-FRAG.NET,SK,1,1
2016-02-23,VIRTUS.PRO,ENVY,13,16
2016-02-23,ENVY,VIRTUS.PRO,20,22
2016-02-23,MOUSESPORTS,G2,16,10
2016-02-23,G2,MOUSESPORTS,16,13
2016-02-22,CLG,CLOUD9,2,0
2016-02-22,CLOUD9,TEMPO STORM,1,2
2016-02-21,CLG,LIQUID,0,2
2016-02-21,ASTRALIS,FNATIC,13,16
2016-02-21,ASTRALIS,FNATIC,14,16
2016-02-21,FNATIC,G2,16,8
2016-02-21,FNATIC,G2,16,7
2016-02-21,DIGNITAS,ASTRALIS,12,16
2016-02-21,ASTRALIS,DIGNITAS,16,11
2016-02-20,FNATIC,ENVY,16,7
2016-02-20,ASTRALIS,G2,13,16
2016-02-20,ENVY,ASTRALIS,9,16
2016-02-20,FNATIC,DIGNITAS,19,17
2016-02-19,ENVY,FNATIC,13,16
2016-02-19,ASTRALIS,G2,19,17
2016-02-19,ENVY,FNATIC,16,10
2016-02-18,E-FRAG.NET,FLIPSID3,0,2
2016-02-17,FLIPSID3,E-FRAG.NET,1,1
2016-02-17,NATUS VINCERE,VIRTUS.PRO,16,12
2016-02-17,VIRTUS.PRO,NATUS VINCERE,9,16
2016-02-16,FNATIC,ENVY,5,16
2016-02-16,ENVY,FNATIC,4,16
2016-02-16,FLIPSID3,ASTRALIS,7,16
2016-02-16,ASTRALIS,FLIPSID3,16,7
2016-02-15,DIGNITAS,VIRTUS.PRO,16,14
2016-02-15,VIRTUS.PRO,DIGNITAS,5,16
2016-02-15,G2,FNATIC,7,16
2016-02-15,FNATIC,G2,16,5
2016-02-14,MOUSESPORTS,FLIPSID3,3,0
2016-02-14,E-FRAG.NET,FLIPSID3,1,2
2016-02-13,MOUSESPORTS,FLIPSID3,2,0
2016-02-12,MOUSESPORTS,E-FRAG.NET,2,0
2016-02-12,CLG,CLOUD9,5,16
2016-02-12,CLOUD9,CLG,16,12
2016-02-11,VIRTUS.PRO,FNATIC,9,16
2016-02-11,FNATIC,VIRTUS.PRO,16,12
2016-02-11,NATUS VINCERE,SK,12,16
2016-02-11,SK,NATUS VINCERE,16,7
2016-02-10,FAZE,VIRTUS.PRO,16,10
2016-02-10,VIRTUS.PRO,FAZE,9,16
2016-02-10,G2,ASTRALIS,16,8
2016-02-10,ASTRALIS,G2,16,10
2016-02-09,ENVY,SK,16,6
2016-02-09,SK,ENVY,19,22
2016-02-09,NATUS VINCERE,ASTRALIS,16,14
2016-02-09,DIGNITAS,SK,1,2
2016-02-09,ASTRALIS,NATUS VINCERE,16,13
2016-02-07,ENVY,DIGNITAS,3,0
2016-02-07,ASTRALIS,CLG,2,0
2016-02-06,DIGNITAS,CLG,2,0
2016-02-06,ASTRALIS,ENVY,1,2
2016-02-06,CLG,G2,2,1
2016-02-06,ENVY,CLOUD9,2,0
2016-02-05,G2,ASTRALIS,1,2
2016-02-04,ENVY,DIGNITAS,0,2
2016-02-04,FLIPSID3,DIGNITAS,0,2
2016-01-31,MOUSESPORTS,DIGNITAS,0,2
2016-01-26,DIGNITAS,MOUSESPORTS,0,2
2016-01-24,LUMINOSITY,NATUS VINCERE,0,2
2016-01-23,NATUS VINCERE,DIGNITAS,2,0
2016-01-23,ASTRALIS,LUMINOSITY,0,2
2016-01-23,MOUSESPORTS,DIGNITAS,0,2
2016-01-23,FAZE,LUMINOSITY,0,2
2016-01-22,LUMINOSITY,SK,2,1
2016-01-22,MOUSESPORTS,ASTRALIS,19,22
2016-01-22,NATUS VINCERE,FAZE,16,9
2016-01-22,ASTRALIS,DIGNITAS,16,9
2016-01-22,LUMINOSITY,FAZE,9,16
2016-01-22,NATUS VINCERE,SK,16,3
2016-01-19,G2,FLIPSID3,0,2
2016-01-17,FNATIC,NATUS VINCERE,2,0
2016-01-16,ENVY,NATUS VINCERE,0,2
2016-01-16,LUMINOSITY,FNATIC,1,2
2016-01-15,NATUS VINCERE,?,2,1
2016-01-15,G2,FNATIC,0,2
2016-01-14,NATUS VINCERE,G2,2,0
2017-12-28,HEROIC,MOUSESPORTS,0,2
2017-12-17,MOUSESPORTS,FAZE,1,2
2017-12-17,FNATIC,FAZE,0,2
2017-12-17,ASTRALIS,MOUSESPORTS,1,2
2017-12-16,FAZE,CLOUD9,2,0
2017-12-16,OPTIC,MOUSESPORTS,0,2
2017-12-16,CLOUD9,LIQUID,2,0
2017-12-15,ASTRALIS,FAZE,16,13
2017-12-15,FAZE,LIQUID,16,12
2017-12-15,CLOUD9,ASTRALIS,11,16
2017-12-15,FNATIC,OPTIC,16,2
2017-12-15,OPTIC,MOUSESPORTS,16,4
2017-12-10,FAZE,SK,1,3
2017-12-09,FAZE,FNATIC,2,0
2017-12-08,FNATIC,OPTIC,2,1
2017-12-06,NORTH,NIP,15,19
2017-12-06,SK,NIP,16,9
2017-12-06,NORTH,OPTIC,16,11
2017-12-06,FNATIC,ASTRALIS,16,7
2017-12-06,FNATIC,LIQUID,22,18
2017-12-06,FAZE,ASTRALIS,16,5
2017-12-05,SK,OPTIC,14,16
2017-12-05,NIP,OPTIC,16,14
2017-12-05,NORTH,SK,7,16
2017-12-05,FNATIC,FAZE,19,15
2017-12-03,NATUS VINCERE,MOUSESPORTS,2,0
2017-12-03,GAMBIT,MOUSESPORTS,0,2
2017-12-03,ENVY,NATUS VINCERE,0,2
2017-12-02,NATUS VINCERE,HEROIC,2,1
2017-12-01,MOUSESPORTS,ENVY,12,16
2017-12-01,GAMBIT,NATUS VINCERE,31,28
2017-12-01,HEROIC,NATUS VINCERE,11,16
2017-11-26,SPACE SOLDIERS,FNATIC,2,1
2017-11-26,UKRAINE,FNATIC,2,0
2017-11-25,ASTRALIS,SK,1,2
2017-11-25,ENVY,SPACE SOLDIERS,0,2
2017-11-25,ASTRALIS,FAZE,16,14
2017-11-25,NORTH,SK,12,16
2017-11-25,G2,NIP,16,7
2017-11-25,SK,FAZE,8,16
2017-11-25,ASTRALIS,G2,16,4
2017-11-25,NIP,NORTH,16,2
2017-11-25,ASTRALIS,NORTH,15,15
2017-11-25,G2,FAZE,8,16
2017-11-25,NIP,SK,4,16
2017-11-25,FAZE,NORTH,13,16
2017-11-25,ASTRALIS,NIP,16,5
2017-11-25,UKRAINE,BIG,2,0
2017-11-25,NORTH,G2,15,15
2017-11-25,FAZE,NIP,15,15
2017-11-25,ASTRALIS,SK,16,3
2017-11-24,ENVY,VIRTUS.PRO,15,15
2017-11-23,BIG,SPACE SOLDIERS,12,16
2017-11-23,ENVY,MOUSESPORTS,11,16
2017-11-23,MOUSESPORTS,ENVY,16,1
2017-11-23,HEROIC,ENVY,16,11
2017-11-23,VIRTUS.PRO,FAZE,16,7
2017-11-23,FAZE,VIRTUS.PRO,16,8
2017-11-23,ENVY,HEROIC,9,16
2017-11-22,LIQUID,CLOUD9,11,16
2017-11-22,CLOUD9,LIQUID,19,15
2017-11-22,NIP,ASTRALIS,16,14
2017-11-22,ASTRALIS,NIP,14,16
2017-11-22,CLOUD9,RENEGADES,12,16
2017-11-22,RENEGADES,CLOUD9,12,16
2017-11-21,VIRTUS.PRO,FNATIC,14,16
2017-11-21,FNATIC,VIRTUS.PRO,16,4
2017-11-21,VIRTUS.PRO,NIP,17,19
2017-11-21,NIP,VIRTUS.PRO,16,9
2017-11-20,NIP,FAZE,3,2
2017-11-19,FAZE,CLOUD9,2,0
2017-11-18,SK,NIP,1,2
2017-11-16,CLOUD9,GAMBIT,2,1
2017-11-16,SK,OPTIC,2,0
2017-11-16,VIRTUS.PRO,SPACE SOLDIERS,0,2
2017-11-16,G2,OPTIC,14,16
2017-11-16,RENEGADES,GAMBIT,9,16
2017-11-16,LIQUID,FAZE,5,16
2017-11-15,G2,LIQUID,16,9
2017-11-15,OPTIC,RENEGADES,6,16
2017-11-15,OPTIC,LIQUID,16,10
2017-11-15,FAZE,GAMBIT,3,16
2017-11-15,ENVY,NIP,11,16
2017-11-15,CLOUD9,SK,16,7
2017-11-15,ENVY,CLOUD9,16,8
2017-11-15,SK,ASTRALIS,21,25
2017-11-15,MOUSESPORTS,VIRTUS.PRO,16,5
2017-11-15,NIP,CLOUD9,16,4
2017-11-15,VIRTUS.PRO,MOUSESPORTS,11,16
2017-11-15,BIG,NATUS VINCERE,2,1
2017-11-15,G2,GAMBIT,22,19
2017-11-15,FAZE,RENEGADES,16,13
2017-11-15,LIQUID,GAMBIT,19,16
2017-11-15,G2,RENEGADES,9,16
2017-11-15,LIQUID,RENEGADES,19,17
2017-11-15,OPTIC,FAZE,3,16
2017-11-14,G2,FAZE,14,16
2017-11-14,OPTIC,GAMBIT,16,7
2017-11-14,ENVY,ASTRALIS,11,16
2017-11-14,CLOUD9,ASTRALIS,16,6
2017-11-14,NIP,SK,13,16
2017-11-14,ENVY,SK,20,22
2017-11-14,VIRTUS.PRO,HEROIC,4,16
2017-11-14,HEROIC,VIRTUS.PRO,16,14
2017-11-13,RENEGADES,CLOUD9,0,2
2017-11-12,LIQUID,CLOUD9,1,2
2017-11-12,RENEGADES,CLOUD9,16,14
2017-11-12,RENEGADES,LIQUID,12,16
2017-11-11,LIQUID,RENEGADES,4,16
2017-11-11,NATUS VINCERE,FAZE,22,19
2017-11-11,FNATIC,G2,16,11
2017-11-11,ENVY,NIP,16,12
2017-11-11,ASTRALIS,MOUSESPORTS,12,16
2017-11-11,BIG,NORTH,9,16
2017-11-11,NIP,ENVY,19,15
2017-11-11,MOUSESPORTS,ASTRALIS,5,16
2017-11-11,FAZE,NATUS VINCERE,16,6
2017-11-11,NORTH,BIG,16,8
2017-11-11,G2,FNATIC,9,16
2017-11-11,G2,FAZE,12,16
2017-11-11,FAZE,G2,16,14
2017-11-11,GAMBIT,HEROIC,1,2
2017-11-11,RENEGADES,CLG,16,3
2017-11-11,CLG,RENEGADES,12,16
2017-11-10,HEROIC,MOUSESPORTS,8,16
2017-11-10,MOUSESPORTS,HEROIC,16,13
2017-11-10,NATUS VINCERE,BIG,16,12
2017-11-10,GAMBIT,VIRTUS.PRO,12,16
2017-11-10,BIG,NATUS VINCERE,11,16
2017-11-10,NATUS VINCERE,HEROIC,0,2
2017-11-09,HEROIC,NORTH,11,16
2017-11-09,ENVY,ASTRALIS,9,16
2017-11-09,NORTH,HEROIC,12,16
2017-11-09,ASTRALIS,ENVY,6,16
2017-11-09,HEROIC,NIP,9,16
2017-11-09,GAMBIT,SPACE SOLDIERS,16,13
2017-11-09,ASTRALIS,FAZE,13,16
2017-11-09,NIP,HEROIC,25,21
2017-11-09,FAZE,ASTRALIS,10,16
2017-11-09,FNATIC,MOUSESPORTS,14,16
2017-11-09,MOUSESPORTS,FNATIC,14,16
2017-11-08,ASTRALIS,NATUS VINCERE,19,15
2017-11-08,FNATIC,FAZE,16,12
2017-11-08,FAZE,FNATIC,7,16
2017-11-08,NATUS VINCERE,ASTRALIS,4,16
2017-11-08,G2,ASTRALIS,16,11
2017-11-08,ASTRALIS,G2,12,16
2017-11-08,CLOUD9,LIQUID,13,16
2017-11-08,LIQUID,CLOUD9,2,16
2017-11-07,HEROIC,ASTRALIS,6,16
2017-11-07,ASTRALIS,HEROIC,16,3
2017-11-07,BIG,ENVY,13,16
2017-11-07,ENVY,BIG,16,4
2017-11-05,CLG,LIQUID,0,2
2017-11-05,SPACE SOLDIERS,ENVY,2,0
2017-11-05,VIRTUS.PRO,RENEGADES,0,2
2017-11-04,ENVY,SPACE SOLDIERS,1,2
2017-11-04,VIRTUS.PRO,HEROIC,2,0
2017-11-03,RENEGADES,VIRTUS.PRO,0,2
2017-11-02,NIP,G2,16,5
2017-11-02,G2,NIP,8,16
2017-11-01,MOUSESPORTS,ASTRALIS,25,22
2017-11-01,ASTRALIS,MOUSESPORTS,16,14
2017-11-01,NATUS VINCERE,SPACE SOLDIERS,2,1
2017-11-01,FNATIC,G2,16,12
2017-10-31,ASTRALIS,FNATIC,16,10
2017-10-31,FNATIC,ASTRALIS,16,8
2017-10-31,MOUSESPORTS,G2,9,16
2017-10-31,G2,MOUSESPORTS,14,16
2017-10-29,FNATIC,FAZE,13,16
2017-10-29,FAZE,FNATIC,14,16
2017-10-29,SK,VIRTUS.PRO,3,2
2017-10-29,ENVY,NIP,8,16
2017-10-29,NIP,ENVY,11,16
2017-10-29,ASTRALIS,G2,1,2
2017-10-28,NIP,MOUSESPORTS,16,13
2017-10-28,MOUSESPORTS,NIP,16,8
2017-10-28,SK,ASTRALIS,2,0
2017-10-27,CLOUD9,CLG,16,14
2017-10-27,CLG,CLOUD9,8,16
2017-10-27,ENVY,G2,4,16
2017-10-27,G2,ENVY,16,2
2017-10-26,FNATIC,NIP,16,9
2017-10-26,NIP,FNATIC,14,16
2017-10-26,FAZE,ENVY,7,16
2017-10-26,ENVY,FAZE,16,19
2017-10-26,ASTRALIS,NORTH,2,0
2017-10-26,VIRTUS.PRO,FAZE,2,1
2017-10-25,SK,LIQUID,15,19
2017-10-25,LIQUID,SK,16,4
2017-10-25,MOUSESPORTS,FAZE,4,16
2017-10-25,FAZE,MOUSESPORTS,12,16
2017-10-25,G2,NORTH,2,0
2017-10-25,FNATIC,ENVY,16,11
2017-10-25,ENVY,FNATIC,5,16
2017-10-25,SK,FAZE,2,1
2017-10-25,ASTRALIS,LIQUID,2,0
2017-10-25,VIRTUS.PRO,GAMBIT,2,1
2017-10-24,NORTH,LIQUID,2,1
2017-10-24,HEROIC,G2,13,16
2017-10-24,GAMBIT,FAZE,1,2
2017-10-24,G2,HEROIC,16,8
2017-10-24,ASTRALIS,G2,0,2
2017-10-24,SK,VIRTUS.PRO,2,0
2017-10-22,BIG,CLOUD9,0,2
2017-10-22,CLOUD9,MOUSESPORTS,2,1
2017-10-22,NIP,FAZE,12,16
2017-10-22,BIG,RENEGADES,2,0
2017-10-22,FAZE,NIP,16,8
2017-10-21,RENEGADES,CLG,2,1
2017-10-21,VIRTUS.PRO,ASTRALIS,7,16
2017-10-21,ASTRALIS,VIRTUS.PRO,16,8
2017-10-21,LIQUID,RENEGADES,16,14
2017-10-20,MOUSESPORTS,BIG,10,16
2017-10-20,CLOUD9,RENEGADES,16,1
2017-10-20,CLG,RENEGADES,14,16
2017-10-20,FNATIC,HEROIC,16,14
2017-10-20,HEROIC,FNATIC,4,16
2017-10-20,ENVY,ASTRALIS,14,16
2017-10-20,ASTRALIS,ENVY,16,11
2017-10-19,ENVY,HEROIC,10,16
2017-10-19,HEROIC,ENVY,9,16
